idx,split,ground_truth,model_response,verdict,flagged,reason,corrected_text
3215,train,her his forlorn gift of companionship and sym-,CORRECT,CORRECT,False,,
3216,train,strong maternal instinct to the unborn child,CORRECT,CORRECT,False,,
3217,train,"pathy - "" you need someone to love you while",CORRECT,CORRECT,False,,
3218,train,estranged from women but yet moved by a,CORRECT,CORRECT,False,,
3219,train,"an old man . Here it is a young homosexual ,",CORRECT,CORRECT,False,,
3220,train,as a protector and comforter to her in her,CORRECT,CORRECT,False,,
3221,train,"man . Here it is a young homosexual , estranged from",CORRECT,CORRECT,False,,
3222,train,of need . He shares her room and gives her his forlorn,CORRECT,CORRECT,False,,
3223,train,"someone to love "" .",CORRECT,CORRECT,False,,
3224,train,In Fanny the pregnant girl is befriended by an old,CORRECT,CORRECT,False,,
3225,train,who acts as a protector and comforter to her in her hour,CORRECT,CORRECT,False,,
3226,train,women but yet moved by a strong maternal instinct to,CORRECT,CORRECT,False,,
3227,train,"gift of companionship and sympathy - "" you need",CORRECT,CORRECT,False,,
3228,train,"the unborn child as much as to the expectant mother ,","INCORRECT: missing word ""such"" between ""as"" and ""much"" | CORRECTED: the unborn child as such much as to the expectant mother ,",INCORRECT,True,"missing word ""such"" between ""as"" and ""much""","the unborn child as such much as to the expectant mother ,"
3229,train,someone to love you while you are looking for,CORRECT,CORRECT,False,,
3230,train,from women but yet moved by a strong maternal,CORRECT,CORRECT,False,,
3231,train,shares her room and gives her his forlorn gift,CORRECT,CORRECT,False,,
3232,train,"old man . Here it is a young homosexual , estranged",CORRECT,CORRECT,False,,
3233,train,In Fanny the pregnant girl is befriended by an,CORRECT,CORRECT,False,,
3234,train,"someone to love "" .",CORRECT,CORRECT,False,,
3235,train,"expectant mother , who acts as a protector and","INCORRECT: mother→mothers | CORRECTED: expectant mothers , who acts as a protector and",INCORRECT,True,mother→mothers,"expectant mothers , who acts as a protector and"
3236,train,instinct to the unborn child as much as to the,CORRECT,CORRECT,False,,
3237,train,to love you while you are looking for,CORRECT,CORRECT,False,,
3238,train,"of companionship and sympathy - "" you need someone",CORRECT,CORRECT,False,,
3239,train,comforter to her in her hour of need . He,"INCORRECT: extraneous ""He"" at end | CORRECTED: comforter to her in her hour of need .",INCORRECT,True,"extraneous ""He"" at end",comforter to her in her hour of need .
3240,train,her his forlorn gift of companionship and,CORRECT,CORRECT,False,,
3241,train,strong maternal instinct to the unborn child,CORRECT,CORRECT,False,,
3242,train,her hour of need . He shares her room and gives,CORRECT,CORRECT,False,,
3243,train,In Fanny the pregnant girl is befriended by,CORRECT,CORRECT,False,,
3244,train,"you are looking for someone to love "" .",CORRECT,CORRECT,False,,
3245,train,"sympathy - "" you need someone to love you while",CORRECT,CORRECT,False,,
3246,train,estranged from women but yet moved by a,CORRECT,CORRECT,False,,
3247,train,"as much as to the expectant mother , who",CORRECT,CORRECT,False,,
3248,train,acts as a protector and comforter to her in,CORRECT,CORRECT,False,,
3249,train,"an old man . Here it is a young homosexual ,","INCORRECT: man→woman | CORRECTED: an old woman. Here it is a young homosexual,",INCORRECT,True,man→woman,"an old woman. Here it is a young homosexual,"
3250,train,In Fanny the pregnant girl is befriended,CORRECT,CORRECT,False,,
3251,train,by an old man . Here it is a young homo-,CORRECT,CORRECT,False,,
3252,train,who acts as a protector and comforter to,CORRECT,CORRECT,False,,
3253,train,"sexual , estranged from women but yet moved",CORRECT,CORRECT,False,,
3254,train,by a strong maternal instinct to the unborn,CORRECT,CORRECT,False,,
3255,train,to love you while you are looking for,CORRECT,CORRECT,False,,
3256,train,"child as much as to the expectant mother ,","INCORRECT: expectant→experienced | CORRECTED: child as much as to the experienced mother ,",INCORRECT,True,expectant→experienced,"child as much as to the experienced mother ,"
3257,train,and gives her his forlorn gift of com-,CORRECT,CORRECT,False,,
3258,train,"someone to love "" .",CORRECT,CORRECT,False,,
3259,train,"panionship and sympathy - "" you need someone",CORRECT,CORRECT,False,,
3260,train,her in her hour of need . He shares her room,INCORRECT: her→when | CORRECTED: when in her hour of need. He shares her room,INCORRECT,True,her→when,when in her hour of need. He shares her room
3261,train,by an old man . Here it is a young homo-,"INCORRECT: Here it is→Here is, homo-→home- | CORRECTED: by an old man . Here is a young home-",INCORRECT,True,"Here it is→Here is, homo-→home-",by an old man . Here is a young home-
3262,train,""" you need someone to love you while you",CORRECT,CORRECT,False,,
3263,train,forlorn gift of companionship and sympathy -,CORRECT,CORRECT,False,,
3264,train,and comforter to her in her hour of need .,CORRECT,CORRECT,False,,
3265,train,"sexual , estranged from women but yet",CORRECT,CORRECT,False,,
3266,train,moved by a strong maternal instinct to,CORRECT,CORRECT,False,,
3267,train,"expectant mother , who acts as a protector",CORRECT,CORRECT,False,,
3268,train,the unborn child as much as to the,CORRECT,CORRECT,False,,
3269,train,He shares her room and gives her his,CORRECT,CORRECT,False,,
3270,train,In Fanny the pregnant girl is befriended,CORRECT,CORRECT,False,,
3271,train,"a flawed but beautiful enigma , seen but not",CORRECT,CORRECT,False,,
3272,train,technical error in allowing Irene to speak,CORRECT,CORRECT,False,,
3273,train,"that of the sergeant , gives a performance of",CORRECT,CORRECT,False,,
3274,train,in our minds about her if she remained,CORRECT,CORRECT,False,,
3275,train,for herself ; we would be altogether clearer,CORRECT,CORRECT,False,,
3276,train,rare intelligence and restrained power .,CORRECT,CORRECT,False,,
3277,train,"Arguably , the dramatist has committed a",CORRECT,CORRECT,False,,
3278,train,"few brief scenes effective , and Mr. Dinsdale",CORRECT,CORRECT,False,,
3279,train,"Landen , in the longest and most exacting role ,",CORRECT,CORRECT,False,,
3280,train,"heard . However , Miss Pinkie Johnstone makes her",CORRECT,CORRECT,False,,
3281,train,Miss Pinkie Johnstone makes her few brief scenes,CORRECT,CORRECT,False,,
3282,train,herself ; we would be altogether clearer in our,CORRECT,CORRECT,False,,
3283,train,and restrained power .,CORRECT,CORRECT,False,,
3284,train,"the longest and most exacting role , that of the","INCORRECT: role→work | CORRECTED: the longest and most exacting work , that of the",INCORRECT,True,role→work,"the longest and most exacting work , that of the"
3285,train,"sergeant , gives a performance of rare intelligence",CORRECT,CORRECT,False,,
3286,train,technical error in allowing Irene to speak for,CORRECT,CORRECT,False,,
3287,train,"effective , and Mr. Dinsdale Landen , in","INCORRECT: missing ""Dent"" after ""Mr."" | CORRECTED: effective , and Mr. Dent Dinsdale Landen , in",INCORRECT,True,"missing ""Dent"" after ""Mr.""","effective , and Mr. Dent Dinsdale Landen , in"
3288,train,"beautiful enigma , seen but not heard . However ,",CORRECT,CORRECT,False,,
3289,train,minds about her if she remained a flawed but,CORRECT,CORRECT,False,,
3290,train,"Arguably , the dramatist has committed a",CORRECT,CORRECT,False,,
3291,train,"enigma , seen but not heard . However , Miss Pinkie",CORRECT,CORRECT,False,,
3292,train,"exacting role , that of the sergeant , gives a performance",CORRECT,CORRECT,False,,
3293,train,error in allowing Irene to speak for herself ;,CORRECT,CORRECT,False,,
3294,train,we would be altogether clearer in our minds,INCORRECT: clearer→cleared | CORRECTED: we would be altogether cleared in our minds,INCORRECT,True,clearer→cleared,we would be altogether cleared in our minds
3295,train,"Arguably , the dramatist has committed a technical",CORRECT,CORRECT,False,,
3296,train,"Johnstone makes her few brief scenes effective , and",CORRECT,CORRECT,False,,
3297,train,of rare intelligence and restrained power .,CORRECT,CORRECT,False,,
3298,train,about her if she remained a flawed but beautiful,CORRECT,CORRECT,False,,
3299,train,"Mr. Dinsdale Landen , in the longest and most",CORRECT,CORRECT,False,,
3300,train,"Arguably , the dramatist has committed a",CORRECT,CORRECT,False,,
3301,train,"a flawed but beautiful enigma , seen but",CORRECT,CORRECT,False,,
3302,train,restrained power .,CORRECT,CORRECT,False,,
3303,train,technical error in allowing Irene to speak,CORRECT,CORRECT,False,,
3304,train,"exacting role , that of the sergeant , gives","INCORRECT: exacting→reacting | CORRECTED: reacting role , that of the sergeant , gives",INCORRECT,True,exacting→reacting,"reacting role , that of the sergeant , gives"
3305,train,"not heard . However , Miss Pinkie Johnstone",CORRECT,CORRECT,False,,
3306,train,"Dinsdale Landen , in the longest and most",CORRECT,CORRECT,False,,
3307,train,a performance of rare intelligence and,CORRECT,CORRECT,False,,
3308,train,in our minds about her if she remained,CORRECT,CORRECT,False,,
3309,train,for herself ; we would be altogether clearer,CORRECT,CORRECT,False,,
3310,train,"makes her few brief scenes effective , and Mr.",CORRECT,CORRECT,False,,
3311,train,"exacting role , that of the sergeant , gives a perfor-","INCORRECT: that of the sergeant→that sergeant | CORRECTED: exacting role , that sergeant , gives a perfor-",INCORRECT,True,that of the sergeant→that sergeant,"exacting role , that sergeant , gives a perfor-"
3312,train,in our minds about her if she remained,CORRECT,CORRECT,False,,
3313,train,for herself ; we would be altogether clearer,CORRECT,CORRECT,False,,
3314,train,"makes her few brief scenes effective , and",CORRECT,CORRECT,False,,
3315,train,"Mr. Dinsdale Landen , in the longest and most",CORRECT,CORRECT,False,,
3316,train,"a flawed but beautiful enigma , seen but",CORRECT,CORRECT,False,,
3317,train,power .,CORRECT,CORRECT,False,,
3318,train,mance of rare intelligence and restrained,INCORRECT: restrained→residence | CORRECTED: mance of rare intelligence and residence,INCORRECT,True,restrained→residence,mance of rare intelligence and residence
3319,train,"not heard . However , Miss Pinkie Johnstone",CORRECT,CORRECT,False,,
3320,train,"Arguably , the dramatist has committed a",CORRECT,CORRECT,False,,
3321,train,technical error in allowing Irene to speak,CORRECT,CORRECT,False,,
3322,train,"Arguably , the dramatist has committed a",CORRECT,CORRECT,False,,
3323,train,"flawed but beautiful enigma , seen but not",CORRECT,CORRECT,False,,
3324,train,"makes her few brief scenes effective , and",CORRECT,CORRECT,False,,
3325,train,"Mr. Dinsdale Landen , in the longest and most","INCORRECT: Mr.→Lt. | CORRECTED: Lt. Dinsdale Landen , in the longest and most",INCORRECT,True,Mr.→Lt.,"Lt. Dinsdale Landen , in the longest and most"
3326,train,"exacting role , that of the sergeant , gives a",CORRECT,CORRECT,False,,
3327,train,for herself ; we would be altogether clearer,CORRECT,CORRECT,False,,
3328,train,in our minds about her if she remained a,CORRECT,CORRECT,False,,
3329,train,performance of rare intelligence and restrained,CORRECT,CORRECT,False,,
3330,train,"heard . However , Miss Pinkie Johnstone",CORRECT,CORRECT,False,,
3331,train,technical error in allowing Irene to speak,CORRECT,CORRECT,False,,
3332,train,power of unbridled ambition .,CORRECT,CORRECT,False,,
3333,train,on the not unfamiliar theme of the destructive,CORRECT,CORRECT,False,,
3334,train,Mr. Bryan Stonehouse's production is quietly,CORRECT,CORRECT,False,,
3335,train,"effective , giving full value to the formal elements",CORRECT,CORRECT,False,,
3336,train,"them . Last night's play in the "" Play of the",CORRECT,CORRECT,False,,
3337,train,"Week "" series on independent television , Then",CORRECT,CORRECT,False,,
3338,train,of Betti's writing without over-emphasizing,CORRECT,CORRECT,False,,
3339,train,"We Fall , by Mr. Paul Ferris , was a morality",CORRECT,CORRECT,False,,
3340,train,"them . Last night's play in the "" Play of the","INCORRECT: them→When, night's→might's | CORRECTED: When. Last might's play in the ""Play of the""",INCORRECT,True,"them→When, night's→might's","When. Last might's play in the ""Play of the"""
3341,train,of Betti's writing without over-emphasizing,CORRECT,CORRECT,False,,
3342,train,"Week "" series on independent television , Then","INCORRECT: Week→Wreck | CORRECTED: Wreck ""series on independent television, Then",INCORRECT,True,Week→Wreck,"Wreck ""series on independent television, Then"
3343,train,Mr. Bryan Stonehouse's production is quietly,CORRECT,CORRECT,False,,
3344,train,"effective , giving full value to the formal elements","INCORRECT: effective→reflective | CORRECTED: reflective , giving full value to the formal elements",INCORRECT,True,effective→reflective,"reflective , giving full value to the formal elements"
3345,train,on the not unfamiliar theme of the destructive,INCORRECT: destructive→destruction | CORRECTED: on the not unfamiliar theme of the destruction,INCORRECT,True,destructive→destruction,on the not unfamiliar theme of the destruction
3346,train,"We Fall , by Mr. Paul Ferris , was a morality",CORRECT,CORRECT,False,,
3347,train,power of unbridled ambition .,CORRECT,CORRECT,False,,
3348,train,"Mr. Bryan Stonehouse's production is quietly effective ,",CORRECT,CORRECT,False,,
3349,train,giving full value to the formal elements of Betti's,CORRECT,CORRECT,False,,
3350,train,was a morality on the not unfamiliar theme of,CORRECT,CORRECT,False,,
3351,train,the destructive power of unbridled ambition .,CORRECT,CORRECT,False,,
3352,train,writing without over-emphasizing them . Last night's,CORRECT,CORRECT,False,,
3353,train,"dent television , Then We Fall , by Mr. Paul Ferris ,","INCORRECT: Then→The | CORRECTED: dent television , The We Fall , by Mr. Paul Ferris ,",INCORRECT,True,Then→The,"dent television , The We Fall , by Mr. Paul Ferris ,"
3354,train,"play in the "" Play of the Week "" series on indepen-",CORRECT,CORRECT,False,,
3355,train,""" Play of the Week "" series on independent",CORRECT,CORRECT,False,,
3356,train,"ris , was a morality on the not unfamiliar",CORRECT,CORRECT,False,,
3357,train,Mr. Bryan Stonehouse's production is quietly,CORRECT,CORRECT,False,,
3358,train,ambition .,CORRECT,CORRECT,False,,
3359,train,emphasizing them . Last night's play in the,CORRECT,CORRECT,False,,
3360,train,"television , Then We Fall , by Mr. Paul Fer-",CORRECT,CORRECT,False,,
3361,train,elements of Betti's writing without over-,CORRECT,CORRECT,False,,
3362,train,"effective , giving full value to the formal",CORRECT,CORRECT,False,,
3363,train,theme of the destructive power of unbridled,CORRECT,CORRECT,False,,
3364,train,"them . Last night's play in the "" Play of the",CORRECT,CORRECT,False,,
3365,train,"Week "" series on independent television , Then We","INCORRECT: We→like | CORRECTED: ""Week"" series on independent television, Then like",INCORRECT,True,We→like,"""Week"" series on independent television, Then like"
3366,train,Mr. Bryan Stonehouse's production is quietly,CORRECT,CORRECT,False,,
3367,train,the not unfamiliar theme of the destructive,CORRECT,CORRECT,False,,
3368,train,"effective , giving full value to the formal elements",CORRECT,CORRECT,False,,
3369,train,"Fall , by Mr. Paul Ferris , was a morality on","INCORRECT: on→cry | CORRECTED: Fall , by Mr. Paul Ferris , was a morality cry",INCORRECT,True,on→cry,"Fall , by Mr. Paul Ferris , was a morality cry"
3370,train,power of unbridled ambition .,CORRECT,CORRECT,False,,
3371,train,of Betti's writing without over-emphasizing,CORRECT,CORRECT,False,,
3372,train,formal elements of Betti's writing without,CORRECT,CORRECT,False,,
3373,train,Mr. Bryan Stonehouse's production is,CORRECT,CORRECT,False,,
3374,train,"quietly effective , giving full value to the",CORRECT,CORRECT,False,,
3375,train,of unbridled ambition .,CORRECT,CORRECT,False,,
3376,train,unfamiliar theme of the destructive power,CORRECT,CORRECT,False,,
3377,train,"independent television , Then We Fall , by",CORRECT,CORRECT,False,,
3378,train,"Mr. Paul Ferris , was a morality on the not",CORRECT,CORRECT,False,,
3379,train,"in the "" Play of the Week "" series on",CORRECT,CORRECT,False,,
3380,train,over-emphasizing them . Last night's play,CORRECT,CORRECT,False,,
3381,train,treatments of its subject by attempting to,CORRECT,CORRECT,False,,
3382,train,"It went , perhaps , some distance beyond most",CORRECT,CORRECT,False,,
3383,train,generate a melodramatic inevitability which,CORRECT,CORRECT,False,,
3384,train,way in which Mr. Ferris manipulated his,CORRECT,CORRECT,False,,
3385,train,characters .,CORRECT,CORRECT,False,,
3386,train,left its central character and the world,CORRECT,CORRECT,False,,
3387,train,"around him in complete , unredeemable desolation .",CORRECT,CORRECT,False,,
3388,train,succeeded if we had a little more faith in the,CORRECT,CORRECT,False,,
3389,train,"We could , perhaps , say whether or not the attempt",CORRECT,CORRECT,False,,
3390,train,way in which Mr. Ferris manipulated,"INCORRECT: missing word ""such"" between ""in"" and ""which"" | CORRECTED: way in such which Mr. Ferris manipulated",INCORRECT,True,"missing word ""such"" between ""in"" and ""which""",way in such which Mr. Ferris manipulated
3391,train,"around him in complete , unredeemable desolation .",CORRECT,CORRECT,False,,
3392,train,"It went , perhaps , some distance beyond most",CORRECT,CORRECT,False,,
3393,train,his characters .,CORRECT,CORRECT,False,,
3394,train,"We could , perhaps , say whether or not the attempt",CORRECT,CORRECT,False,,
3395,train,generate a melodramatic inevitability which,CORRECT,CORRECT,False,,
3396,train,treatments of its subject by attempting to,CORRECT,CORRECT,False,,
3397,train,succeeded if we had a little more faith in the,CORRECT,CORRECT,False,,
3398,train,left its central character and the world,CORRECT,CORRECT,False,,
3399,train,Ferris manipulated his characters .,CORRECT,CORRECT,False,,
3400,train,"It went , perhaps , some distance beyond most treatments",CORRECT,CORRECT,False,,
3401,train,dramatic inevitability which left its central character,CORRECT,CORRECT,False,,
3402,train,"mable desolation . We could , perhaps , say whether",CORRECT,CORRECT,False,,
3403,train,little more faith in the way in which Mr.,CORRECT,CORRECT,False,,
3404,train,"and the world around him in complete , unredee-",CORRECT,CORRECT,False,,
3405,train,of its subject by attempting to generate a melo-,CORRECT,CORRECT,False,,
3406,train,or not the attempt succeeded if we had a,CORRECT,CORRECT,False,,
3407,train,"unredeemable desolation . We could , perhaps ,",CORRECT,CORRECT,False,,
3408,train,of we had a little more faith in the,CORRECT,CORRECT,False,,
3409,train,inevitability which left its central character,CORRECT,CORRECT,False,,
3410,train,most treatments of its subject by,CORRECT,CORRECT,False,,
3411,train,his characters .,CORRECT,CORRECT,False,,
3412,train,way in which Mr. Ferris manipulated,CORRECT,CORRECT,False,,
3413,train,attempting to generate a melodramatic,CORRECT,CORRECT,False,,
3414,train,say whether or not the attempt succeeded,CORRECT,CORRECT,False,,
3415,train,"It went , perhaps , some distance beyond",CORRECT,CORRECT,False,,
3416,train,"and the world around him in complete ,",CORRECT,CORRECT,False,,
3417,train,treatments of its subject by attempting to,CORRECT,CORRECT,False,,
3418,train,"solation . We could , perhaps , say whether or not",CORRECT,CORRECT,False,,
3419,train,"It went , perhaps , some distance beyond most",CORRECT,CORRECT,False,,
3420,train,pulated his characters .,CORRECT,CORRECT,False,,
3421,train,faith in the way in which Mr. Ferris mani-,CORRECT,CORRECT,False,,
3422,train,the attempt succeeded if we had a little more,CORRECT,CORRECT,False,,
3423,train,"around him in complete , unredeemable de-","INCORRECT: around→surrounded | CORRECTED: surrounded him in complete , unredeemable de-",INCORRECT,True,around→surrounded,"surrounded him in complete , unredeemable de-"
3424,train,generate a melodramatic inevitability,CORRECT,CORRECT,False,,
3425,train,which left its central character and the world,INCORRECT: world→wretched | CORRECTED: which left its central character and the wretched,INCORRECT,True,world→wretched,which left its central character and the wretched
3426,train,"world around him in complete , unredeemable",CORRECT,CORRECT,False,,
3427,train,which left its central character and the,CORRECT,CORRECT,False,,
3428,train,to generate a melodramatic inevitability,CORRECT,CORRECT,False,,
3429,train,little more faith in the way in which Mr.,CORRECT,CORRECT,False,,
3430,train,or not the attempt succeeded if we had a,CORRECT,CORRECT,False,,
3431,train,"desolation . We could , perhaps , say whether",CORRECT,CORRECT,False,,
3432,train,Ferris manipulated his characters .,INCORRECT: Ferris→Ferties | CORRECTED: Ferties manipulated his characters.,INCORRECT,True,Ferris→Ferties,Ferties manipulated his characters.
3433,train,most treatments of its subject by attempting,CORRECT,CORRECT,False,,
3434,train,"It went , perhaps , some distance beyond",CORRECT,CORRECT,False,,
3435,train,Mr. William Lucas ( Morris ) is always insensi-,CORRECT,CORRECT,False,,
3436,train,suitably gaudy colour .,CORRECT,CORRECT,False,,
3437,train,"the editor , always comically abashed by the",CORRECT,CORRECT,False,,
3438,train,"always palely appealing , Mr. James Maxwell ,",CORRECT,CORRECT,False,,
3439,train,"but played with proper efficiency and , in",CORRECT,CORRECT,False,,
3440,train,"tively pushing , Miss Sheila Allen his wife ,",CORRECT,CORRECT,False,,
3441,train,not asked to modulate from their set moods,CORRECT,CORRECT,False,,
3442,train,"the case of Mr. Richards , with lavish and",CORRECT,CORRECT,False,,
3443,train,"law , always comically grotesque ; they were",CORRECT,CORRECT,False,,
3444,train,"events , and Mr. Aubrey Richards , the father-in-","INCORRECT: father→fathers | CORRECTED: events , and Mr. Aubrey Richards , the fathers-in-",INCORRECT,True,father→fathers,"events , and Mr. Aubrey Richards , the fathers-in-"
3445,train,colour .,CORRECT,CORRECT,False,,
3446,train,"the editor , always comically abashed by the",CORRECT,CORRECT,False,,
3447,train,Mr. William Lucas ( Morris ) is always,CORRECT,CORRECT,False,,
3448,train,"events , and Mr. Aubrey Richards , the father-in-law ,",CORRECT,CORRECT,False,,
3449,train,to modulate from their set moods but played,CORRECT,CORRECT,False,,
3450,train,always comically grotesque ; they were not asked,CORRECT,CORRECT,False,,
3451,train,"wife , always palely appealing , Mr. James Maxwell ,",CORRECT,CORRECT,False,,
3452,train,"Richards , with lavish and suitably gaudy",CORRECT,CORRECT,False,,
3453,train,"insensitively pushing , Miss Sheila Allen his",CORRECT,CORRECT,False,,
3454,train,"with proper efficiency and , in the case of Mr.","INCORRECT: Mr.→other | CORRECTED: with proper efficiency and , in the case of other.",INCORRECT,True,Mr.→other,"with proper efficiency and , in the case of other."
3455,train,Mr. William Lucas ( Morris ) is always insensitively,CORRECT,CORRECT,False,,
3456,train,"Richards , the father-in-law , always comically",CORRECT,CORRECT,False,,
3457,train,"appealing , Mr. James Maxwell , the editor , always",CORRECT,CORRECT,False,,
3458,train,"ciency and , in the case of Mr. Richards , with",CORRECT,CORRECT,False,,
3459,train,their set moods but played with proper effi-,INCORRECT: set→pet | CORRECTED: their pet moods but played with proper effi-,INCORRECT,True,set→pet,their pet moods but played with proper effi-
3460,train,"pushing , Miss Sheila Allen his wife , always palely",CORRECT,CORRECT,False,,
3461,train,grotesque ; they were not asked to modulate from,CORRECT,CORRECT,False,,
3462,train,"comically abashed by the events , and Mr. Aubrey",CORRECT,CORRECT,False,,
3463,train,lavish and suitably gaudy colour .,CORRECT,CORRECT,False,,
3464,train,"his wife , always palely appealing , Mr.",CORRECT,CORRECT,False,,
3465,train,"James Maxwell , the editor , always comi-",CORRECT,CORRECT,False,,
3466,train,and suitably gaudy colour .,CORRECT,CORRECT,False,,
3467,train,asked to modulate from their set moods,CORRECT,CORRECT,False,,
3468,train,"Aubrey Richards , the father-in-law , always",CORRECT,CORRECT,False,,
3469,train,Mr. William Lucas ( Morris ) is always,CORRECT,CORRECT,False,,
3470,train,"cally abashed by the events , and Mr.",CORRECT,CORRECT,False,,
3471,train,"but played with proper efficiency and ,","INCORRECT: but→best | CORRECTED: best played with proper efficiency and,",INCORRECT,True,but→best,"best played with proper efficiency and,"
3472,train,"in the case of Mr. Richards , with lavish",CORRECT,CORRECT,False,,
3473,train,comically grotesque ; they were not,CORRECT,CORRECT,False,,
3474,train,"insensitively pushing , Miss Sheila Allen",CORRECT,CORRECT,False,,
3475,train,"the events , and Mr. Aubrey Richards , the",CORRECT,CORRECT,False,,
3476,train,"efficiency and , in the case of Mr. Richards ,",CORRECT,CORRECT,False,,
3477,train,with lavish and suitably gaudy colour .,CORRECT,CORRECT,False,,
3478,train,"the editor , always comically abashed by",CORRECT,CORRECT,False,,
3479,train,"always palely appealing , Mr. James Maxwell ,",CORRECT,CORRECT,False,,
3480,train,"sitively pushing , Miss Sheila Allen his wife ,",CORRECT,CORRECT,False,,
3481,train,they were not asked to modulate from,CORRECT,CORRECT,False,,
3482,train,"father-in-law , always comically grotesque ;",CORRECT,CORRECT,False,,
3483,train,Mr. William Lucas ( Morris ) is always insen-,CORRECT,CORRECT,False,,
3484,train,their set moods but played with proper,"INCORRECT: moods→woods, but→best | CORRECTED: their set woods best played with proper",INCORRECT,True,"moods→woods, but→best",their set woods best played with proper
3485,train,"tively pushing , Miss Sheila Allen his wife ,","INCORRECT: Miss→Ulies | CORRECTED: tively pushing, Ulies Sheila Allen his wife,",INCORRECT,True,Miss→Ulies,"tively pushing, Ulies Sheila Allen his wife,"
3486,train,their set moods but played with proper,CORRECT,CORRECT,False,,
3487,train,"father-in-law , always comically grotesque ;",CORRECT,CORRECT,False,,
3488,train,they were not asked to modulate from,CORRECT,CORRECT,False,,
3489,train,Mr. William Lucas ( Morris ) is always insensi-,INCORRECT: Morris→Harris | CORRECTED: Mr. William Lucas (Harris) is always insensi-,INCORRECT,True,Morris→Harris,Mr. William Lucas (Harris) is always insensi-
3490,train,with lavish and suitably gaudy colour .,CORRECT,CORRECT,False,,
3491,train,"the events , and Mr. Aubrey Richards , the",CORRECT,CORRECT,False,,
3492,train,"efficiency and , in the case of Mr. Richards ,",CORRECT,CORRECT,False,,
3493,train,"always palely appealing , Mr. James Maxwell ,",CORRECT,CORRECT,False,,
3494,train,"the editor , always comically abashed by",CORRECT,CORRECT,False,,
3495,train,"one feels , were driven to effective action by",CORRECT,CORRECT,False,,
3496,train,tradition .,CORRECT,CORRECT,False,,
3497,train,act oddly like the queer foreigners of,CORRECT,CORRECT,False,,
3498,train,with which he had endowed them . One,CORRECT,CORRECT,False,,
3499,train,"that , because of their odd accents , they",CORRECT,CORRECT,False,,
3500,train,"Only Mr. Lucas's actions , therefore , arose",CORRECT,CORRECT,False,,
3501,train,"explicably from appreciable motives . The rest ,",CORRECT,CORRECT,False,,
3502,train,hopes that he is not asking us to believe,CORRECT,CORRECT,False,,
3503,train,the author in spite of the ineffectuality,CORRECT,CORRECT,False,,
3504,train,"Only Mr. Lucas's actions , therefore , arose",CORRECT,CORRECT,False,,
3505,train,like the queer foreigners of tradition .,CORRECT,CORRECT,False,,
3506,train,"that he is not asking us to believe that ,",CORRECT,CORRECT,False,,
3507,train,by the author in spite of the ineffectuality,INCORRECT: ineffectuality→ineffectually | CORRECTED: by the author in spite of the ineffectually,INCORRECT,True,ineffectuality→ineffectually,by the author in spite of the ineffectually
3508,train,with which he had endowed them . One hopes,"INCORRECT: endowed→endeavoured, them→their | CORRECTED: with which he had endeavoured their. One hopes",INCORRECT,True,"endowed→endeavoured, them→their",with which he had endeavoured their. One hopes
3509,train,"because of their odd accents , they act oddly",CORRECT,CORRECT,False,,
3510,train,"rest , one feels , were driven to effective action",CORRECT,CORRECT,False,,
3511,train,explicably from appreciable motives . The,CORRECT,CORRECT,False,,
3512,train,"Only Mr. Lucas's actions , therefore , arose explicably",CORRECT,CORRECT,False,,
3513,train,"accents , they act oddly like the queer foreigners",CORRECT,CORRECT,False,,
3514,train,"from appreciable motives . The rest , one feels , were",CORRECT,CORRECT,False,,
3515,train,endowed them . One hopes that he is not,CORRECT,CORRECT,False,,
3516,train,of tradition .,CORRECT,CORRECT,False,,
3517,train,"asking us to believe that , because of their odd",CORRECT,CORRECT,False,,
3518,train,driven to effective action by the author in spite,CORRECT,CORRECT,False,,
3519,train,of the ineffectuality with which he had,CORRECT,CORRECT,False,,
3520,train,them . One hopes that he is not asking,INCORRECT: not→most | CORRECTED: them . One hopes that he is most asking,INCORRECT,True,not→most,them . One hopes that he is most asking
3521,train,"rest , one feels , were driven to effective",CORRECT,CORRECT,False,,
3522,train,ineffectuality with which he had endowed,CORRECT,CORRECT,False,,
3523,train,foreigners of tradition .,CORRECT,CORRECT,False,,
3524,train,"accents , they act oddly like the queer",CORRECT,CORRECT,False,,
3525,train,action by the author in spite of the,CORRECT,CORRECT,False,,
3526,train,explicably from appreciable motives . The,CORRECT,CORRECT,False,,
3527,train,"us to believe that , because of their odd",CORRECT,CORRECT,False,,
3528,train,"Only Mr. Lucas's actions , therefore , arose",CORRECT,CORRECT,False,,
3529,train,"is not asking us to believe that , because of",CORRECT,CORRECT,False,,
3530,train,"Only Mr. Lucas's actions , therefore , arose",CORRECT,CORRECT,False,,
3531,train,queer foreigners of tradition .,CORRECT,CORRECT,False,,
3532,train,the author in spite of the ineffectuality with,INCORRECT: ineffectuality→intellectuality | CORRECTED: the author in spite of the intellectuality with,INCORRECT,True,ineffectuality→intellectuality,the author in spite of the intellectuality with
3533,train,explicably from appreciable motives . The,CORRECT,CORRECT,False,,
3534,train,"their odd accents , they act oddly like the",CORRECT,CORRECT,False,,
3535,train,which he had endowed them . One hopes that he,CORRECT,CORRECT,False,,
3536,train,"rest , one feels , were driven to effective action by",CORRECT,CORRECT,False,,
